,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2008-10-01,238589.9667139816,360172.38918823935,188761.50199794723,276582.9513353506,330904.39544866193,141885.33087671155,122836.27594005987,322336.52715277334,207737.88396044142,303032.5588062461,231209.38576861538,191408.66936007453,381518.01921241125,224546.73602102758,467716.45477074943,233074.59100150756,236826.77466873068,159453.98777522022,197585.32557305368,191154.0116566921,155547.34758766077,303303.5386017561,165356.5969882237,159077.41277754903,170523.4335207513,212680.90131047647,145899.4304905462,259831.89527321394,187362.21703361822,257584.35454764543,243910.89954023808,194797.30204040968,135212.63141168343,171950.47026056054,122493.1677881165,118880.316869399,118869.06579747381,,194585.98610870796,,281724.3258644087,108998.41605457249,137025.4270523251,121666.43323523963,263106.7538576612,205235.88433773755,110880.51704301301,146847.01613730448,129111.68683583928,121850.40718551412,125366.46091390576
2008-11-01,236885.5885078178,352306.5976905403,184551.22560929865,274848.3937060656,327768.82813184825,141289.25974625282,121462.06881783142,319577.44032796955,202023.41442096562,300180.41985612037,230479.42920651226,189228.40731026465,380184.83688099805,217136.79796904116,464309.6671684722,231492.54106409507,235129.24352475695,157946.4816588849,197564.78264092145,189290.8808078279,155272.22529810108,299852.67531673063,164706.69275257294,158220.4394590647,169900.96961185566,212197.9699731098,145363.60328878686,257491.30429965476,186273.65575467888,254311.82065959825,243976.71255439412,194101.399576465,134859.84168683374,170808.12395720617,122186.70068808574,118617.42118814425,118555.93018799147,104315.98477479235,192853.10664433535,,279230.19634532044,108940.5954975376,136472.84572451553,121387.62556809279,261294.39032469885,204963.7634981407,110850.71344847353,147100.37537963272,128547.36091987346,121753.68153218717,124816.3451765692
2008-12-01,235347.60193863977,344759.5941747639,180525.77010021117,273185.15751831344,324897.5666974166,140738.07089652892,119842.28291291371,317100.76169311884,196106.7515419009,297213.2261752292,229665.09500173092,186667.8703038817,378403.50986791635,210634.99178713947,461180.3883770272,229857.24999943445,233255.27485068238,156128.38842926183,197497.89233456785,187608.91472554137,154962.27856780728,296665.27136761247,164006.17356753434,157338.7847303444,169155.8819389961,211767.2126919781,144810.18917091304,255031.8929284661,185364.69701493057,250850.4256348811,243944.4470206454,193123.32941181705,134343.99257336516,169671.0627562847,121835.0089623006,118438.89036914414,118172.1085005537,103937.31441651522,191021.0519475475,,277142.97261820914,108839.13173905919,135875.55241217624,121090.6352480938,259513.13442018247,204824.4796837504,110735.74673624757,147311.41119368272,127963.25944002566,121642.94544797727,124162.3453356988
2009-01-01,233676.41808655765,337704.8205516835,176739.67943251494,271646.7008817017,322697.90492288367,140236.5864316244,117830.67717396893,314956.33135312254,190611.32830582644,294538.82782540185,228882.64715109052,183907.10826047885,377735.220210755,204072.43778432536,458429.9116899424,228825.16623234333,230947.63349509484,154278.35453950724,197376.7524435348,186021.94799913396,154661.83043650418,293556.3739744729,163291.6959921024,156325.71694591874,168335.90037309585,211560.99096774895,144299.9322159379,252891.56557121183,184727.15148610747,247403.0985042546,243752.37389616706,191962.58331202643,133911.00366733092,168193.7486498657,121453.26050011761,118160.82280606184,117815.78212704892,104010.80427238077,189026.3490828754,160646.9767182415,275305.986758685,108757.2654588166,135289.48606927303,120674.84721878532,258059.9166534543,204809.8163263837,110573.01623172288,147581.10014310165,127446.53367469042,121486.05401734781,123407.97424253194
2009-02-01,232061.86723108395,332567.2791854992,173375.46759163492,270322.7963829448,320906.0655200441,139973.22610729115,115747.61507751611,312907.37686882814,187097.6914787202,291788.7783959061,228410.1045988777,181707.2136288066,377843.6594610924,198879.0816266247,454839.72560790385,227780.67728438744,228651.21586010477,152619.59033257765,196989.82466972867,184526.72699719688,154568.51461750318,290189.9363975397,162822.24285984883,155406.91499279274,167719.5049063159,211467.20006180563,143907.4056802787,250575.08706460762,184065.0307780149,244204.5843773824,243927.38056790153,190894.5725264921,133416.81109396307,167144.61568071277,121004.50134011403,117849.3896725914,117503.05454784136,104167.23775078035,186855.68839256573,160656.78733277018,274138.8082706669,108726.63861335785,134858.67299329897,120441.29847795365,256684.14171562842,204700.86826376073,110327.45701378741,147623.67894856504,127142.48866293278,121276.48149010738,122581.70506604544
2009-03-01,230479.97759239562,328312.13568200293,170212.76670268233,269149.2414918798,319176.72122730967,139865.16259732487,113728.42036340747,310812.97413532087,183947.38545765204,288908.36455770326,228089.80575602793,179562.50747841923,377725.2819193606,193787.77328008882,451399.7642030601,226877.19382146772,226341.0395638486,151127.92931354794,196633.22285852686,182800.37272650807,154541.31864753834,286702.1883606851,162590.31079336736,154649.34488546845,167231.53343546562,211329.32108005605,143528.7443535181,248256.95401477863,182874.47619018774,241087.38312946647,244258.41289075615,189796.54891325184,132934.13444472582,166264.0602217857,120528.18065764259,117588.69600878264,117324.58362427761,104349.56231430084,184618.8863413683,160614.159745409,272752.71025954373,108677.73252684007,134531.97514519203,120345.12304372509,255193.83721788946,204308.8278505731,110147.59787112143,147544.97960857057,127323.89031702738,121092.82016698235,121834.4258315416
2009-04-01,229067.81665749114,324313.74350068456,167063.66346601432,268149.8341877977,316960.6952447351,139848.4887865644,111993.4763123636,308987.90991685045,180761.4493813179,285169.466234132,227845.71209009373,178206.3769459344,375809.4171130617,188734.84314289675,447710.9669227881,225300.98541346766,224529.58182736,149542.4292401361,196213.20146513064,181204.13303031822,154702.69725845344,283158.18474337814,162450.6216026788,153937.05959724713,166731.29627917582,211067.71879590955,143023.39113008013,245620.55355318193,181768.90372988873,238683.2318485512,244470.52170029187,188829.16124365476,132326.48061733143,166038.66971653633,120049.14715813054,117411.75403440713,117178.11081888263,104265.26763831079,182351.7121724308,160402.44406957124,271418.62991596776,108588.64450837491,134210.26540505048,120510.08226784934,253771.80262394677,203705.76155838315,110012.40884433234,147216.9551167317,127593.7963651885,120985.27265335193,121307.99816017722
2009-05-01,227866.60569109864,320439.1690623365,164017.15445733033,267231.2493874934,314597.16517015925,139848.30131103567,110470.75564991304,307751.59689353337,177181.3800917995,281645.9674296083,227541.48780458313,176599.11170872758,372892.6618485893,182862.55567923663,443882.426787971,223622.21913899694,222665.9654356247,147888.28489874958,195803.7204900973,179939.4146734694,154774.25914995823,279835.68248961144,162207.64655612395,153121.85539752766,166074.64067396,210863.69910427378,142360.46763916765,243127.76878919965,180724.99874393316,236579.95536773247,244140.1474181225,187097.8308165482,131727.6590317279,165633.87624485107,119664.64053778724,117203.56627862387,117052.1565358437,104068.68299236143,180193.52513847305,160054.44264665578,269388.28186232556,108425.47874499997,133801.76184362223,120710.13712111248,252090.75769972545,203273.58780448572,110058.81647025388,146851.2499055091,127983.25402412812,120921.80522321507,120936.52335078309
2009-06-01,226766.0935880977,317053.0539307944,161119.14443371477,266233.6917890058,312211.0754830476,139823.97800261303,109077.3208019962,306955.29463810247,174140.16643898017,278539.95058568334,227192.00782185528,175316.5259477235,370726.29493073747,176726.736546815,439235.1130659897,222247.40767438125,220831.89477119013,146303.70430180235,195162.25268540645,179112.31726277902,154830.22025839586,277309.02661344496,161874.3485555366,152122.13734790974,165331.74199360234,210530.61322573735,141670.45047724407,240614.80815289434,180561.84089060398,234882.84640808325,243717.88780054756,185521.22396547414,131101.23695677772,165192.11489957376,119387.40353670511,116920.27809408151,116938.52864578147,103839.16789406375,178294.1863502278,159651.62081289975,267327.8746806517,108249.35893790658,133246.85388659558,120936.74694390285,250569.02401569765,202996.06486216164,110184.84538711207,146471.53835012886,128167.4249821346,120819.71483447547,120610.34840669553
2009-07-01,225790.30303673493,314541.9168557472,158639.50563529762,265199.803328147,310028.4934092352,139834.95684575234,107906.50822470961,306380.0814543763,171585.26990209965,276275.875902301,226678.1699102708,174057.72746766199,368362.77386669203,170707.30007510394,434692.8019302425,221176.23977588452,219053.94760275792,144964.67190510608,194393.1318374353,178524.76398605216,154736.15933562024,275047.26289709215,161509.7743347877,151195.05528743126,164595.44853264073,209910.3648975568,141014.55374302322,238126.82534959968,180179.73315687105,233221.85810225797,243260.04117816847,183908.78795907486,130502.31048412465,164586.45760947722,119118.00682135468,116661.49702594597,116716.85124380521,103574.45916228532,176482.76390578147,159373.98090981122,265155.8421299654,108045.91014770955,132614.32809145717,121081.95574244723,249256.34683494482,202743.1937334951,110325.13001146435,146032.846772139,128301.72716618095,120737.57998655252,120220.71335812048
2009-08-01,224779.62894677595,312443.1430703324,156354.93269400822,264083.77257459325,308144.1269922293,139717.89607199552,106782.31402620334,305845.5516803798,169256.26683602485,274297.00649850135,226176.01034557205,172917.14157914426,366329.986183617,165892.0739383079,431199.16426377214,220225.25898255888,217354.81895718063,143822.61457962357,193491.18364107373,178041.94826711048,154532.41915324013,273098.34994857974,161081.01027333186,150455.09625611544,163762.35538309754,208954.68930971366,140485.64327480076,236043.9751869625,179906.86433440805,231892.19373081948,242855.11922044595,183084.43513519573,129881.44174857608,164095.61301690224,118783.13151741575,116331.82952488172,116447.1393963445,103365.44746353698,174677.8235582739,159556.0455685855,263577.075224427,107855.96669886266,132052.86166244172,121167.92747855258,248396.66978547574,202188.84746216607,110464.95544320687,145615.6462769794,128375.67272887616,120635.0143443882,119798.79372285072
2009-09-01,223788.9625010341,310799.1897005667,154263.2779712536,263143.77072110545,306562.0696038785,139563.43662343346,105791.81498620298,305502.2103607275,167098.3089856298,272657.4853093038,225752.98944553468,171360.16613370468,363939.6024253242,162149.21374399148,427095.8699730593,219178.76137064793,215737.13389826228,142747.6231171547,192566.48523844127,177440.90999047473,154278.26362153853,270848.1100369479,160675.86703421435,149801.9765055199,163002.70410815327,208033.00421893655,140048.76471804242,234535.701704238,179137.65165194016,231023.1820745621,242464.8213364719,182406.30681749817,129289.09124389733,163560.63835113318,118388.28377415659,115966.0720308803,116158.6630037381,102701.66966258828,172746.37894362182,159983.060438933,262231.5620696508,107650.19965113413,131531.90399145076,121116.1710837885,247673.0617219672,201522.41854846035,110573.9600408725,145191.5488491473,128572.9496636206,120532.04329721892,119409.06706613924
2009-10-01,222896.39530774858,309922.84652373835,152493.71060409723,262416.43073134945,305405.7295441647,139358.3575993269,104687.71818156423,305228.77525830176,164800.63339895807,271564.8301822831,225529.67634981402,169844.53300984882,361440.0899373502,159656.0534160135,422497.1445077861,218255.55476703946,214280.9136128458,141682.93279466356,191924.68633996928,176693.80126034725,154013.80375959273,268969.1725603424,160399.61497610647,149199.0190793459,162369.35502056006,207363.5790844888,139715.94418089246,233506.82403910244,178921.31088344738,230537.26083517596,242080.63324874802,181777.54848071633,128797.5610949903,163027.66781293263,118014.12243495071,115543.47542926592,115903.49441570284,101914.8772705815,171025.65383516427,160373.4768681952,261166.95308860333,107498.80717334012,131133.88183925094,121078.70054904209,247052.13116930655,200834.9261687453,110606.95677765801,144853.50757459132,128913.77032866194,120417.89993655244,119129.06016227468
2009-11-01,222389.3921984833,310786.18999830825,151313.87188054342,261951.62099232982,304632.68615535955,139401.3670141493,103717.62488516643,305266.13463245233,163804.3548669167,271018.0745887703,225549.3799380561,168363.3724650941,360439.19231507584,157780.10801561488,418335.68734915066,217673.6285077803,213240.34931695872,140736.66151633894,191364.13312673522,175925.02151515792,153917.44655474348,267485.8370051382,160343.6052690491,148738.26847438482,161942.26007598895,206846.2873261864,139430.53370469876,232666.3027365211,178575.6320681284,230565.11894728793,242055.22823013994,181085.58138647428,128397.82024788835,162452.72731710656,117807.33461083262,115191.94800748077,115755.39810096684,101013.90727684794,169577.1602510896,160311.75694631695,259804.42467996586,107394.1219137211,130999.56594497054,121011.34790102957,246377.09384978338,200105.86466269402,110725.43859495774,144563.71602236785,129223.77620769764,120330.44327144507,118850.46923357244
2009-12-01,222297.0301370777,312762.27534978697,150417.208949116,261639.7751310602,304323.8645166099,139527.1841452571,102846.15458619955,305824.33847705764,163523.84900635705,270654.0966088915,225752.9568777678,167606.44864194674,361475.0619300201,155960.41051467505,417179.8966968917,217397.0130923183,212484.86158267385,139982.27424055885,190854.99347260408,175471.12258902634,153732.563497452,266485.26208409824,160430.57752641046,148450.94263314517,161537.03481569138,206474.78262353767,139223.9726269195,232001.31981781343,178245.1144274413,230685.09336142233,242353.51543047474,180663.5441942549,128070.70733914686,161981.44866095553,117732.21295378711,114916.73773370654,115690.92103848096,100553.10020974708,168709.50738453012,160129.8348539973,258495.65401249393,107380.79175691027,131084.5591169669,120942.27285670675,245589.15823422876,199572.73592478837,110848.60151517279,144463.4436664438,129623.13104407408,120266.07142134971,118613.6085863237
